file,sensor,technology,country,freq_start,freq_end,row,enc_0,enc_1,enc_2,enc_3,enc_4,enc_5,enc_6,enc_7,enc_8,enc_9,enc_10,enc_11,enc_12,enc_13,enc_14,enc_15
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,8,3.296844,0.0,1.1135409,0.7451369,1.4288645,0.0,1.7897631,1.0264311,2.8715906,0.59815335,0.0,0.0,1.5116628,1.0047098,2.4277184,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,9,3.0660946,0.0,1.5995885,0.6815075,1.3530163,0.0,2.0287507,1.2757131,2.968348,0.6320449,0.0,0.0,1.4764391,1.2769688,2.506035,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,10,3.2328432,0.0,1.2337911,0.7091258,1.4484303,0.0,1.8171216,1.0584413,2.9085646,0.6224443,0.0,0.0,1.4807452,1.0554726,2.461706,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,11,3.1110826,0.0,1.5902224,0.71159655,1.3847114,0.0,2.0530412,1.2846848,3.005956,0.6353659,0.0,0.0,1.5320175,1.3203881,2.5231333,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,12,3.1353307,0.0,1.4556202,0.7691865,1.4073317,0.0,1.9075712,1.1368074,2.9587727,0.6975806,0.0,0.0,1.4491916,1.0450425,2.4151816,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,13,3.4231675,0.0,1.0712341,0.83599937,1.5139673,0.0,1.7308264,0.94058055,2.900648,0.7081918,0.0,0.0,1.4880674,0.7472943,2.3535054,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,14,3.1158357,0.0,1.6188196,0.7251606,1.3865101,0.0,2.032751,1.2825042,3.0477476,0.6801727,0.0,0.0,1.517203,1.2392768,2.4537947,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,15,3.1141806,0.0,1.4827181,0.6979868,1.3580284,0.0,1.9683645,1.252356,3.016973,0.6647544,0.0,0.0,1.5298064,1.2043347,2.4652267,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,16,3.358641,0.0,0.9954974,0.79200256,1.4982309,0.0,1.657912,0.8675695,2.870961,0.6672151,0.0,0.0,1.4683243,0.77780026,2.3337295,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,17,3.1677382,0.0,1.3002805,0.6891425,1.3888195,0.0,1.8682225,1.1534331,2.9091246,0.6272533,0.0,0.0,1.4589726,1.0895154,2.4475133,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,18,3.25925,0.0,1.2783579,0.71786016,1.4393826,0.0,1.836994,1.0767688,2.9101186,0.6375084,0.0,0.0,1.4568589,1.032478,2.4229326,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,19,3.2409623,0.0,1.3094134,0.7799425,1.4702742,0.0,1.8162589,1.1011324,2.9153857,0.7091386,0.0,0.0,1.4634418,0.9392665,2.500975,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,20,3.5951235,0.0,0.8474087,0.9011475,1.564877,0.0,1.670306,0.82477105,2.7619483,0.6471612,0.0,0.0,1.5224906,0.66865194,2.4066763,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,21,3.2242134,0.0,1.2778809,0.734345,1.3941785,0.0,1.8744714,1.175149,2.9731295,0.6362312,0.0,0.0,1.5876781,1.1427253,2.5045967,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,22,3.1703584,0.0,1.3674898,0.6869899,1.4366084,0.0,1.8852957,1.1138587,2.9147851,0.6106697,0.0,0.0,1.46268,1.1602341,2.4924068,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,23,3.394906,0.0,0.98578745,0.82789695,1.5242506,0.0,1.7096415,0.8819873,2.8859231,0.64579356,0.0,0.0,1.5006005,0.7993331,2.3148994,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,24,3.151715,0.0,1.5029409,0.7558155,1.4451623,0.0,1.9559317,1.2357796,2.9542112,0.646449,0.0,0.0,1.5107256,1.2070909,2.5706615,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,25,3.271613,0.0,1.2230173,0.742503,1.4536997,0.0,1.8102793,1.0299252,2.9061272,0.6446666,0.0,0.0,1.4635794,0.978798,2.4022143,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,26,3.2034762,0.0,1.4654804,0.7163815,1.5301768,0.0,1.8775065,1.1813501,2.963555,0.67270404,0.0,0.0,1.473081,1.1463424,2.6348429,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,27,3.3736079,0.0,0.82514846,0.8237753,1.4910667,0.0,1.5984795,0.75087583,2.8072584,0.6227901,0.0,0.0,1.4401666,0.6826749,2.2356517,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,28,3.2973702,0.0,1.2127208,0.72860235,1.4439454,0.0,1.8356025,1.0386266,2.9161217,0.6249275,0.0,0.0,1.4850216,1.0092659,2.393568,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,29,3.2967649,0.0,1.3919165,0.7329975,1.4910479,0.0,1.9390208,1.1602181,2.9309018,0.64447033,0.0,0.0,1.5132607,1.1352351,2.5697114,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,30,3.3823051,0.0,1.2497708,0.79736876,1.4882244,0.0,1.888618,1.069064,2.8969133,0.6378398,0.0,0.0,1.5078559,0.98854554,2.428723,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,31,3.3279402,0.0,1.1084796,0.7556394,1.4433879,0.0,1.7924808,1.0546069,2.9296,0.6316115,0.0,0.0,1.5725247,0.9966134,2.4375727,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,32,3.24438,0.0,1.2487155,0.75634634,1.4787813,0.0,1.8002088,0.986324,2.8969078,0.6679317,0.0,0.0,1.4383079,0.93959033,2.410349,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,33,3.2907,0.0,1.289861,0.769412,1.4971142,0.0,1.8491303,1.117344,3.0263128,0.69815177,0.0,0.0,1.5642622,1.0245501,2.4551818,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,34,3.2447262,0.0,1.2670457,0.70295554,1.419011,0.0,1.8607652,1.091417,2.9171238,0.6114773,0.0,0.0,1.485634,1.0733429,2.415007,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,35,3.2209046,0.0,1.3671192,0.74165183,1.4241399,0.0,1.8887682,1.1090453,2.8727734,0.6522644,0.0,0.0,1.4551256,1.0524464,2.5057924,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,36,3.1925879,0.0,1.5096292,0.74808073,1.42035,0.0,1.9634117,1.2019683,2.9646387,0.6748436,0.0,0.0,1.4777218,1.1264217,2.4849179,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,37,3.1104035,0.0,1.5139778,0.65431637,1.4275894,0.0,1.9462069,1.2059981,3.2810166,0.7471268,0.0,0.0,1.6276108,1.1818532,2.364843,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,38,3.3551075,0.0,1.0125344,0.79024774,1.4692994,0.0,1.704428,0.90455174,2.9029121,0.6808559,0.0,0.0,1.4890666,0.7755871,2.3045528,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,39,3.1044614,0.0,1.3437744,0.42254853,1.7627364,0.0,1.8415786,1.3667427,2.8101041,0.57929087,0.0,0.0,1.8701087,0.85650605,2.039031,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,40,3.371781,0.0,1.313262,0.75275993,1.5124229,0.0,1.913932,1.0951657,2.9541752,0.6448862,0.0,0.0,1.5172412,1.0551308,2.4425547,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,41,3.2367067,0.0,1.284752,0.7705742,1.4280367,0.0,1.8398942,1.0134536,2.9074566,0.6654977,0.0,0.0,1.4450005,0.9498244,2.3432798,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,42,3.1379545,0.0,1.5091022,0.71427554,1.3796809,0.0,1.9623955,1.264829,3.0073397,0.68352276,0.0,0.0,1.5087185,1.1734546,2.508323,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,43,3.2230015,0.0,1.2569427,0.5968209,1.4137105,0.0,1.8940887,1.1800287,2.9738324,0.5876965,0.0,0.0,1.5335749,1.2454642,2.4694266,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,44,3.2199526,0.0,1.5105541,0.5245496,1.7793704,0.0,1.9862844,1.4286323,2.715108,0.6353406,0.0,0.0,1.8627846,0.85549873,2.1281703,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,45,3.094795,0.0,1.5226052,0.68144,1.3973739,0.0,1.927998,1.2420275,3.0070007,0.68759614,0.0,0.0,1.4960753,1.1886315,2.5257957,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,46,3.0389228,0.0,1.3772871,0.5924717,1.4035379,0.0,1.8498726,1.1229976,3.0832498,0.608612,0.0,0.0,1.5046784,1.2319638,2.3731837,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,47,3.2993162,0.0,1.0031556,0.75826854,1.520204,0.0,1.7152393,0.9562416,2.9228413,0.594562,0.0,0.0,1.5251012,0.9518412,2.4096324,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,48,3.1861045,0.0,1.2297565,0.7321974,1.4480424,0.0,1.7430054,1.054814,2.8998122,0.68056303,0.0,0.0,1.461333,0.9587623,2.4914396,0.0
alcorcon_Feb_2_21SpectrumBands_421_426_tetra_alcorcon_421_426.npy,alcorcon1,tetra,alcorcon,421,426,49,3.233338,0.0,1.332866,0.67448103,1.5154215,0.0,1.8189472,1.1572993,3.0758371,0.67387664,0.0,0.0,1.5441326,1.1217817,2.5319362,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,0,2.759702,0.0,0.5807844,1.0468113,0.9292638,0.0,1.4878255,0.8052475,2.3007882,0.5467905,0.0,0.0,2.061313,0.90430003,1.9839032,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,1,2.8030107,0.0,0.5395354,1.2004105,0.80542696,0.0,1.6487367,0.6953264,2.3137147,0.5135604,0.0,0.0,1.9443383,0.9947998,2.1349535,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,2,2.6159334,0.0,0.7410223,0.91343933,1.010235,0.0,1.5392084,0.96440077,2.1292167,0.48895422,0.0,0.0,2.1643913,0.8940933,1.8091407,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,3,2.6755672,0.0,0.5693607,1.0637673,0.8507484,0.0,1.5765097,0.85113496,2.2566485,0.44665012,0.0,0.0,2.0320375,1.0226417,1.9865196,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,4,2.6942973,0.0,0.7332769,1.100658,0.8908672,0.0,1.6252525,0.8768488,2.238309,0.5479551,0.0,0.0,2.0106387,0.9698458,2.095814,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,5,2.514676,0.0,0.91166645,0.97703487,0.89457285,0.0,1.7246071,1.1595609,2.1425486,0.4938615,0.0,0.0,2.2152965,1.093432,1.9982041,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,6,2.5505204,0.0,0.94365454,1.0302838,0.93273586,0.0,1.7667217,1.0796802,2.0531633,0.49529123,0.0,0.0,2.1844616,1.0509136,2.0311327,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,7,2.4716003,0.0,1.1037205,0.95709246,0.9451819,0.0,1.7769206,1.1584195,2.08657,0.46921512,0.0,0.0,2.15219,1.1549693,1.9313262,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,8,2.6222584,0.0,0.60198355,0.8997669,0.87295794,0.0,1.5899839,0.9529814,2.1375027,0.44331652,0.0,0.0,2.2229762,0.9617028,1.7926499,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,9,2.724497,0.0,0.33626807,1.0801938,0.81690055,0.0,1.3790358,0.6457661,2.3029437,0.48817456,0.0,0.0,1.9477346,0.87453187,1.9997658,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,10,2.5459578,0.0,0.94282746,0.9372134,0.9848961,0.0,1.7328346,1.0497925,2.1444097,0.5104118,0.0,0.0,2.1861324,0.9993991,1.8604991,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,11,2.4447033,0.0,1.1237274,0.8863843,0.92283446,0.0,1.8008448,1.2055236,2.1645596,0.4902235,0.0,0.0,2.182333,1.1904563,1.9480852,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,12,2.7803335,0.0,0.6266737,1.0464399,0.9959026,0.0,1.5040994,0.81401116,2.3106534,0.5571731,0.0,0.0,2.0047333,0.85766315,2.019095,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,13,2.4183412,0.0,1.2492564,0.86860853,0.90768605,0.0,1.8008386,1.3243932,2.1771712,0.49776614,0.0,0.0,2.1334536,1.2512468,1.9896533,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,14,2.7462785,0.0,0.5942771,1.1528633,0.7558314,0.0,1.6254469,0.7479324,2.4694026,0.5028552,0.0,0.0,1.8986201,1.187173,2.2132258,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,15,2.77484,0.0,0.4898186,1.0884584,0.8259129,0.0,1.602879,0.7763384,2.2462041,0.45163244,0.0,0.0,2.0491488,1.0107231,1.9986659,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,16,2.7261794,0.0,0.939271,1.1598586,0.8932023,0.0,1.7831721,0.9639721,2.2902987,0.5476201,0.0,0.0,1.9333885,1.1498624,2.3149421,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,17,2.8524592,0.0,0.54990065,1.1417388,0.8670606,0.0,1.6655354,0.7402894,2.3071592,0.48804164,0.0,0.0,1.9490087,1.0139464,2.1558883,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,18,2.6655884,0.0,0.8116549,0.9906394,0.9943126,0.0,1.6310672,1.0362496,2.0823364,0.5471256,0.0,0.0,2.2051764,0.8592243,1.9351176,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,19,2.412927,0.0,0.9000029,0.80718714,0.97814375,0.0,1.7268735,1.111862,1.9295466,0.46775308,0.0,0.0,2.3770568,0.9781783,1.8028241,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,20,2.6681535,0.0,0.88593864,1.0407572,0.9027427,0.0,1.6978809,1.0286272,2.2697453,0.5243719,0.0,0.0,2.0310435,1.1240349,2.1790953,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,21,2.6655684,0.0,0.5807931,1.0097146,0.8569966,0.0,1.540994,0.8952457,2.288756,0.49393854,0.0,0.0,2.1329963,1.0570824,2.0343683,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,22,2.6864846,0.0,0.86421317,1.0314916,0.9140749,0.0,1.7017224,1.0411739,2.3653316,0.5069973,0.0,0.0,2.0685928,1.220905,2.1789236,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,23,2.8333573,0.0,0.5797641,1.2581815,0.77962637,0.0,1.7198341,0.7891953,2.3061514,0.491695,0.0,0.0,1.9686958,1.1093726,2.279402,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,24,2.5159872,0.0,1.3645053,1.0660282,0.8608035,0.0,1.9071653,1.2749788,2.5179894,0.585387,0.0,0.0,1.9549221,1.4797494,2.4556139,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,25,2.7357478,0.0,0.5765783,1.1201102,0.8636488,0.0,1.5760992,0.7069627,2.271242,0.4780166,0.0,0.0,1.9422632,1.0227528,2.0953405,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,26,2.4588916,0.0,0.8821451,0.7925329,0.94241244,0.0,1.5487738,1.1175022,2.3033607,0.5097209,0.0,0.0,2.2241247,1.097867,1.888935,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,27,2.6784158,0.0,1.0449346,1.1377264,0.9673692,0.0,1.7355752,0.9933029,2.3058481,0.6038157,0.0,0.0,1.9671195,1.1046654,2.3034241,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,28,2.6261973,0.0,0.37496,0.97605026,0.9556161,0.0,1.375227,0.7547258,2.0327282,0.49444067,0.0,0.0,2.1749918,0.63860655,1.7337098,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,29,2.5779412,0.0,0.70759696,0.8744515,0.9528556,0.0,1.5342631,0.9916023,2.1531677,0.501035,0.0,0.0,2.2102005,0.913622,1.809949,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,30,2.7049415,0.0,0.8499701,1.1316524,0.8005381,0.0,1.719004,0.9175979,2.521903,0.52202326,0.0,0.0,1.8717903,1.3145088,2.3606286,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,31,2.6517487,0.0,0.6706524,0.96918774,0.9350618,0.0,1.6368008,0.9364214,2.058598,0.43500364,0.0,0.0,2.1977844,0.91210437,1.724812,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,32,2.7128308,0.0,0.55076826,1.056444,0.86929613,0.0,1.5325184,0.74220574,2.3533487,0.5194742,0.0,0.0,1.978916,1.0245985,2.1682396,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,33,2.7687776,0.0,0.5343561,1.1452535,0.80214703,0.0,1.5939177,0.71363086,2.3497803,0.47762632,0.0,0.0,1.8863566,1.0774049,2.1994078,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,34,2.5367923,0.0,1.189966,1.0466172,0.8339935,0.0,1.9080986,1.1398996,2.3879144,0.5257073,0.0,0.0,2.0338006,1.404964,2.2636557,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,35,2.7314293,0.0,0.811605,1.137946,0.7234516,0.0,1.8006191,0.9019232,2.4526973,0.47253835,0.0,0.0,1.8781923,1.3390347,2.299647,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,36,2.6945193,0.0,0.7307216,1.086065,0.82263017,0.0,1.722307,0.9163636,2.3372161,0.46562293,0.0,0.0,2.0255952,1.2564814,2.252956,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,37,2.6561887,0.0,0.44812277,1.1687859,0.7633429,0.0,1.4188676,0.63719547,2.284986,0.57220554,0.0,0.0,1.9089699,0.7770931,1.989103,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,38,2.4750514,0.0,0.8894191,1.2141899,0.8107802,0.0,1.6873056,0.9464614,2.3248315,0.5437224,0.0,0.0,1.9924884,1.0505997,2.0307794,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,39,2.6495042,0.0,0.5619643,1.1413769,0.76073843,0.0,1.5410172,0.72953296,2.2842724,0.5309632,0.0,0.0,1.9029194,0.8603331,1.9465384,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,40,2.7978501,0.0,0.8108503,1.3456953,0.8688955,0.0,1.6312345,0.6846992,2.3131342,0.6589728,0.0,0.0,1.7328211,0.7906217,2.1501348,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,41,2.7228942,0.0,0.5070762,1.1316785,0.9519606,0.0,1.5551887,0.9402428,1.8647251,0.52704024,0.0,0.0,2.334536,0.5828743,1.7494308,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,42,2.654432,0.0,1.0208614,1.0739665,0.67480713,0.0,1.6636794,0.7924814,2.3133721,0.7137598,0.0,0.0,1.861458,1.038895,2.1414082,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,43,2.783847,0.0,0.7332253,1.1869146,0.8879926,0.0,1.5008774,0.63684154,2.2499015,0.6792806,0.0,0.0,1.7728462,0.7514666,2.1748228,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,44,2.8284163,0.0,0.6287011,1.1458946,0.7790714,0.0,1.5571179,0.5971573,2.1280944,0.6344115,0.0,0.0,1.891421,0.75836575,2.0232627,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,45,2.5648952,0.0,0.9790296,1.1373688,0.80938166,0.0,1.7384511,0.99132264,2.23153,0.5639925,0.0,0.0,1.9679713,0.9749878,1.9580857,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,46,2.6369944,0.0,1.1682614,1.1781905,0.68824685,0.0,1.8220892,0.8423889,2.3573205,0.6845532,0.0,0.0,1.7188518,1.129771,2.302707,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,47,2.8458753,0.0,0.7167706,1.1183141,0.7799581,0.0,1.502465,0.61460006,2.1630073,0.6908492,0.0,0.0,1.8425517,0.7318848,1.997862,0.0
alcorcon_Feb_2_21SpectrumBands_540_584_dvbt_alcorcon_540_5845.npy,alcorcon1,dvbt,alcorcon,540,584,48,2.66255,0.0,0.53499395,0.92312866,0.8062243,0.0,1.4381468,0.7660167,1.9096489,0.54270554,0.0,0.0,2.1444147,0.74819404,1.811457,0.0
